time;servicename;duration
08:00:14;RS_OW_AgencyDataSupplierService;3
08:00:14;RS_OW_AgencyDataSupplierService;3
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;3
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;3
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;3
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:14;RS_OW_AgencyDataSupplierService;1
08:00:14;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;3
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;3
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;71
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
